Sex,Length,Diameter,Height,Whole_weight,Shucked_weight,Viscera_weight,Shell_weight,Class_number_of_rings
0.0,0.555,0.425,0.13,0.7665,0.264,0.168,0.275,9.0
0.0,0.5,0.375,0.12,0.636,0.2535,0.145,0.19,10.0
2.0,0.395,0.29,0.095,0.3,0.158,0.068,0.078,4.0
2.0,0.55,0.43,0.14,0.712,0.3025,0.152,0.225,11.0
0.0,0.525,0.44,0.145,0.7665,0.3345,0.155,0.24,10.0
1.0,0.635,0.55,0.175,1.2355,0.5205,0.3085,0.347,10.0
2.0,0.455,0.355,0.08,0.452,0.2165,0.0995,0.125,4.0
2.0,0.395,0.31,0.095,0.313,0.131,0.072,0.093,6.0
2.0,0.395,0.31,0.095,0.313,0.131,0.072,0.093,9.0
2.0,0.525,0.4,0.14,0.601,0.2625,0.1225,0.17,13.0
1.0,0.555,0.44,0.155,1.0345,0.4935,0.1855,0.263,13.0
0.0,0.59,0.45,0.165,0.8685,0.4895,0.2615,0.2535,9.0
0.0,0.665,0.505,0.16,1.289,0.6145,0.253,0.3665,11.0
2.0,0.365,0.27,0.085,0.197,0.0815,0.0325,0.065,3.0
2.0,0.525,0.4,0.115,0.601,0.2565,0.1225,0.17,13.0
0.0,0.635,0.45,0.17,0.8685,0.3325,0.1635,0.27,18.0
0.0,0.525,0.43,0.15,0.7135,0.2565,0.186,0.225,10.0
0.0,0.535,0.435,0.15,0.725,0.269,0.1385,0.25,13.0
0.0,0.705,0.57,0.19,2.173,0.96,0.3095,0.4275,15.0
1.0,0.505,0.41,0.15,0.644,0.3025,0.152,0.225,3.0
2.0,0.395,0.31,0.095,0.313,0.131,0.072,0.093,3.0
2.0,0.47,0.375,0.095,0.5185,0.2075,0.0915,0.184,10.0
2.0,0.47,0.38,0.125,0.4845,0.211,0.1075,0.142,11.0
0.0,0.525,0.425,0.145,0.7995,0.3345,0.209,0.24,11.0
2.0,0.365,0.27,0.08,0.197,0.0815,0.0325,0.065,6.0
0.0,0.515,0.39,0.14,0.6125,0.302,0.1365,0.13,9.0
2.0,0.535,0.45,0.155,0.8075,0.3655,0.148,0.2595,20.0
0.0,0.565,0.455,0.17,0.9065,0.342,0.156,0.32,3.0
1.0,0.465,0.39,0.14,0.5555,0.213,0.1075,0.215,9.0
1.0,0.62,0.495,0.18,1.2555,0.5765,0.254,0.355,12.0
0.0,0.625,0.47,0.175,1.118,0.4865,0.247,0.315,11.0
2.0,0.59,0.375,0.15,0.8725,0.3845,0.156,0.255,9.0
1.0,0.465,0.39,0.14,0.5545,0.213,0.1075,0.215,13.0
2.0,0.455,0.355,0.08,0.452,0.2165,0.0995,0.125,12.0
0.0,0.48,0.375,0.115,0.6765,0.3205,0.1065,0.17,8.0
0.0,0.635,0.495,0.18,1.2355,0.5205,0.253,0.3665,12.0
0.0,0.55,0.425,0.12,0.8665,0.2855,0.176,0.29,3.0
0.0,0.475,0.39,0.14,0.725,0.2855,0.1225,0.145,15.0
1.0,0.68,0.55,0.175,1.798,0.815,0.2325,0.455,18.0
0.0,0.605,0.455,0.16,1.1035,0.421,0.3015,0.325,10.0
1.0,0.555,0.375,0.12,0.614,0.2855,0.1365,0.161,10.0
2.0,0.55,0.43,0.145,0.712,0.3025,0.152,0.225,8.0
2.0,0.52,0.39,0.13,0.5545,0.2355,0.1095,0.1895,13.0
1.0,0.68,0.55,0.175,1.798,0.815,0.3925,0.455,9.0
2.0,0.495,0.375,0.12,0.614,0.2855,0.1365,0.161,5.0
0.0,0.595,0.425,0.15,0.97,0.3345,0.168,0.275,6.0
2.0,0.515,0.305,0.105,0.3605,0.12,0.082,0.1,6.0
2.0,0.365,0.29,0.095,0.3,0.158,0.068,0.078,13.0
0.0,0.7,0.47,0.175,1.105,0.4865,0.247,0.315,10.0
2.0,0.415,0.265,0.085,0.192,0.081,0.0465,0.053,5.0
2.0,0.36,0.245,0.09,0.313,0.131,0.072,0.093,13.0
1.0,0.64,0.525,0.215,1.779,0.55,0.3015,0.55,12.0
0.0,0.58,0.475,0.15,0.97,0.385,0.2165,0.35,11.0
1.0,0.55,0.41,0.125,0.7605,0.2505,0.1635,0.195,13.0
2.0,0.52,0.44,0.12,0.5765,0.242,0.1375,0.182,15.0
0.0,0.365,0.28,0.09,0.196,0.0865,0.036,0.0605,6.0
1.0,0.575,0.46,0.16,1.103,0.538,0.221,0.249,12.0
2.0,0.435,0.345,0.125,0.4475,0.221,0.112,0.125,15.0
2.0,0.465,0.39,0.14,0.5555,0.213,0.1075,0.215,22.0
0.0,0.635,0.49,0.17,1.2615,0.5385,0.2665,0.38,9.0
1.0,0.585,0.45,0.16,0.8685,0.3325,0.1635,0.27,5.0
2.0,0.495,0.375,0.12,0.614,0.2855,0.1365,0.161,6.0
2.0,0.5,0.375,0.125,0.617,0.279,0.127,0.19,15.0
1.0,0.635,0.51,0.175,1.2125,0.5735,0.261,0.3665,11.0
0.0,0.525,0.425,0.145,0.7995,0.3345,0.209,0.24,10.0
2.0,0.51,0.375,0.15,0.8415,0.3845,0.156,0.255,9.0
0.0,0.475,0.385,0.145,0.6175,0.235,0.108,0.215,10.0
1.0,0.56,0.445,0.195,0.981,0.305,0.2245,0.335,16.0
2.0,0.525,0.45,0.155,0.8075,0.2565,0.148,0.225,10.0
2.0,0.36,0.245,0.095,0.2015,0.0645,0.037,0.075,7.0
0.0,0.625,0.49,0.165,1.1165,0.4895,0.26,0.3325,10.0
2.0,0.415,0.315,0.09,0.3625,0.175,0.0735,0.093,8.0
1.0,0.68,0.55,0.17,1.382,0.609,0.2325,0.3985,22.0
2.0,0.395,0.31,0.095,0.313,0.131,0.072,0.093,8.0
2.0,0.495,0.39,0.12,0.614,0.2855,0.1365,0.161,10.0
2.0,0.175,0.125,0.05,0.0235,0.008,0.0035,0.008,6.0
2.0,0.5,0.38,0.12,0.5765,0.273,0.135,0.145,7.0
0.0,0.58,0.475,0.15,0.97,0.385,0.2165,0.35,11.0
0.0,0.645,0.505,0.165,1.318,0.55,0.3015,0.335,10.0
0.0,0.505,0.41,0.14,0.6125,0.285,0.145,0.21,8.0
0.0,0.475,0.385,0.145,0.6175,0.235,0.108,0.215,14.0
0.0,0.495,0.375,0.12,0.614,0.2855,0.1365,0.161,11.0
1.0,0.615,0.49,0.145,1.0285,0.4415,0.2825,0.285,15.0
2.0,0.515,0.375,0.115,0.5625,0.3205,0.1075,0.17,9.0
0.0,0.575,0.445,0.16,0.839,0.4005,0.198,0.239,12.0
0.0,0.7,0.55,0.195,1.6245,0.675,0.347,0.535,21.0
1.0,0.525,0.425,0.145,0.7995,0.3345,0.1635,0.27,12.0
2.0,0.55,0.47,0.125,0.7605,0.2505,0.1635,0.195,10.0
2.0,0.535,0.45,0.155,0.8075,0.3655,0.148,0.2595,18.0
2.0,0.365,0.265,0.085,0.192,0.0865,0.0465,0.053,6.0
2.0,0.55,0.43,0.145,0.712,0.3025,0.152,0.225,8.0
0.0,0.445,0.32,0.12,0.414,0.199,0.09,0.117,7.0
0.0,0.525,0.425,0.17,0.8665,0.2825,0.176,0.29,10.0
2.0,0.415,0.315,0.09,0.3605,0.1075,0.0835,0.093,9.0
0.0,0.575,0.455,0.13,1.0105,0.368,0.222,0.32,13.0
2.0,0.47,0.37,0.14,0.4985,0.2095,0.1225,0.145,7.0
2.0,0.52,0.41,0.11,0.5185,0.2165,0.0915,0.184,9.0
0.0,0.525,0.435,0.12,0.8665,0.2825,0.176,0.29,4.0
2.0,0.435,0.345,0.12,0.4475,0.221,0.112,0.125,15.0
2.0,0.5,0.375,0.15,0.6125,0.2535,0.1225,0.17,9.0
2.0,0.33,0.265,0.085,0.196,0.0815,0.0305,0.0445,7.0
1.0,0.48,0.4,0.125,0.759,0.2125,0.179,0.24,8.0
1.0,0.635,0.49,0.17,1.2615,0.5385,0.2665,0.38,9.0
0.0,0.625,0.44,0.215,1.016,0.4935,0.1855,0.263,10.0
2.0,0.465,0.39,0.14,0.5545,0.213,0.1075,0.215,7.0
2.0,0.365,0.28,0.09,0.196,0.0865,0.036,0.0605,4.0
0.0,0.555,0.425,0.125,0.8725,0.3345,0.209,0.24,6.0
1.0,0.575,0.46,0.16,1.103,0.538,0.221,0.249,12.0
2.0,0.555,0.445,0.13,0.8625,0.4225,0.155,0.24,22.0
2.0,0.495,0.37,0.12,0.4715,0.2075,0.091,0.15,7.0
0.0,0.5,0.375,0.15,0.636,0.2535,0.145,0.19,15.0
0.0,0.635,0.45,0.17,0.7605,0.3325,0.1635,0.27,11.0
2.0,0.515,0.4,0.125,0.5625,0.25,0.1245,0.17,11.0
1.0,0.72,0.575,0.215,2.124,0.765,0.4515,0.85,11.0
1.0,0.67,0.455,0.175,1.798,0.815,0.3925,0.455,8.0
0.0,0.525,0.4,0.14,0.601,0.2625,0.1285,0.2535,13.0
0.0,0.525,0.4,0.125,0.617,0.2625,0.1285,0.1835,12.0
2.0,0.395,0.29,0.095,0.3,0.131,0.072,0.093,7.0
1.0,0.645,0.505,0.165,1.318,0.55,0.3015,0.335,12.0
0.0,0.5,0.375,0.15,0.636,0.2535,0.186,0.2535,8.0
0.0,0.535,0.435,0.15,0.725,0.269,0.1385,0.25,9.0
2.0,0.33,0.265,0.085,0.197,0.0815,0.0305,0.0445,7.0
2.0,0.335,0.245,0.09,0.2015,0.096,0.0405,0.048,6.0
0.0,0.62,0.505,0.13,1.289,0.6145,0.253,0.3665,9.0
0.0,0.555,0.44,0.145,0.7665,0.264,0.168,0.275,3.0
0.0,0.655,0.55,0.165,1.318,0.55,0.3015,0.335,6.0
0.0,0.565,0.45,0.14,1.0055,0.3785,0.244,0.265,10.0
0.0,0.555,0.39,0.14,0.5625,0.213,0.1075,0.215,10.0
0.0,0.59,0.475,0.145,1.053,0.4415,0.262,0.325,14.0
0.0,0.625,0.49,0.165,1.205,0.5205,0.3105,0.3465,11.0
1.0,0.415,0.305,0.105,0.3605,0.12,0.082,0.1,12.0
0.0,0.55,0.45,0.14,1.0055,0.3785,0.244,0.265,10.0
0.0,0.665,0.495,0.15,1.289,0.6145,0.253,0.3665,11.0
1.0,0.58,0.43,0.145,0.7955,0.3025,0.152,0.225,22.0
2.0,0.55,0.43,0.15,0.712,0.3025,0.152,0.225,7.0
0.0,0.435,0.345,0.12,0.4475,0.221,0.112,0.125,10.0
0.0,0.565,0.455,0.17,0.9065,0.342,0.156,0.32,14.0
0.0,0.53,0.4,0.125,0.617,0.279,0.127,0.19,6.0
0.0,0.515,0.39,0.12,0.6125,0.302,0.1365,0.1415,7.0
2.0,0.395,0.31,0.095,0.313,0.131,0.072,0.093,4.0
2.0,0.335,0.25,0.095,0.2015,0.096,0.0405,0.048,6.0
0.0,0.575,0.435,0.15,0.9065,0.387,0.215,0.245,9.0
1.0,0.635,0.49,0.17,1.2615,0.5385,0.2665,0.38,20.0
1.0,0.56,0.445,0.195,0.981,0.305,0.2245,0.335,10.0
1.0,0.55,0.41,0.125,0.7605,0.2505,0.1635,0.195,12.0
0.0,0.555,0.445,0.12,0.8625,0.4225,0.155,0.29,9.0
1.0,0.605,0.475,0.175,1.382,0.609,0.2325,0.3985,18.0
1.0,0.55,0.43,0.15,0.7135,0.2535,0.186,0.225,12.0
0.0,0.555,0.445,0.16,0.839,0.4005,0.198,0.239,12.0
2.0,0.225,0.165,0.055,0.059,0.027,0.0125,0.015,5.0
0.0,0.555,0.425,0.13,0.7135,0.264,0.168,0.275,8.0
0.0,0.645,0.55,0.17,1.247,0.472,0.2455,0.4,11.0
1.0,0.635,0.49,0.155,1.2825,0.6145,0.291,0.3775,9.0
1.0,0.48,0.4,0.125,0.759,0.2125,0.179,0.24,9.0
1.0,0.635,0.49,0.175,1.2355,0.5205,0.3085,0.347,9.0
0.0,0.605,0.455,0.16,1.1035,0.421,0.3015,0.325,13.0
1.0,0.605,0.475,0.175,1.382,0.609,0.2325,0.3985,11.0
1.0,0.575,0.46,0.15,1.103,0.538,0.221,0.249,11.0
2.0,0.5,0.4,0.145,0.617,0.279,0.127,0.19,9.0
2.0,0.465,0.39,0.14,0.5555,0.213,0.1075,0.215,22.0
2.0,0.525,0.4,0.14,0.725,0.2625,0.1285,0.17,10.0
0.0,0.48,0.4,0.125,0.759,0.2125,0.179,0.24,10.0
0.0,0.555,0.445,0.13,0.8625,0.4225,0.155,0.24,12.0
2.0,0.525,0.37,0.12,0.601,0.2625,0.1285,0.1835,9.0
2.0,0.35,0.265,0.08,0.25,0.0785,0.0345,0.053,7.0
2.0,0.55,0.43,0.145,0.712,0.3025,0.152,0.225,15.0
2.0,0.335,0.245,0.09,0.2015,0.096,0.0405,0.048,14.0
1.0,0.655,0.525,0.175,1.348,0.5855,0.2605,0.394,10.0
0.0,0.605,0.495,0.175,1.6245,0.6755,0.3085,0.347,18.0
0.0,0.515,0.4,0.125,0.617,0.279,0.127,0.19,6.0
0.0,0.535,0.435,0.15,0.725,0.3655,0.148,0.25,11.0
1.0,0.52,0.41,0.14,0.5995,0.242,0.1375,0.182,10.0
1.0,0.595,0.45,0.145,0.959,0.463,0.2065,0.2535,11.0
1.0,0.58,0.475,0.16,1.0385,0.414,0.26,0.305,10.0
2.0,0.495,0.375,0.12,0.614,0.2855,0.1365,0.161,12.0
0.0,0.56,0.45,0.14,0.981,0.3785,0.244,0.265,7.0
1.0,0.68,0.55,0.175,1.798,0.815,0.3925,0.455,9.0
1.0,0.55,0.43,0.14,0.7135,0.2565,0.186,0.225,14.0
0.0,0.515,0.425,0.12,0.712,0.2825,0.176,0.29,13.0
0.0,0.595,0.45,0.145,0.959,0.463,0.2065,0.2535,10.0
2.0,0.555,0.43,0.145,0.712,0.3025,0.152,0.225,10.0
2.0,0.41,0.315,0.095,0.313,0.131,0.072,0.093,5.0
2.0,0.36,0.375,0.095,0.5185,0.2165,0.0995,0.125,7.0
2.0,0.515,0.375,0.14,0.6125,0.2855,0.1365,0.161,18.0
2.0,0.395,0.31,0.095,0.313,0.131,0.072,0.093,6.0
1.0,0.67,0.445,0.195,0.981,0.305,0.2245,0.335,7.0
0.0,0.655,0.55,0.18,1.274,0.586,0.281,0.365,12.0
2.0,0.505,0.41,0.14,0.6125,0.242,0.1365,0.182,11.0
2.0,0.55,0.43,0.145,0.712,0.3025,0.152,0.225,10.0
1.0,0.505,0.39,0.185,0.6125,0.267,0.142,0.172,18.0
0.0,0.48,0.375,0.125,0.6765,0.3205,0.1635,0.27,9.0
1.0,0.465,0.39,0.14,0.5555,0.213,0.1075,0.215,10.0
2.0,0.52,0.41,0.14,0.5185,0.2095,0.1225,0.145,9.0
2.0,0.47,0.39,0.14,0.8075,0.213,0.1075,0.215,22.0
0.0,0.575,0.4,0.13,0.981,0.4225,0.155,0.24,9.0
0.0,0.565,0.475,0.15,0.9065,0.385,0.2165,0.35,10.0
0.0,0.665,0.505,0.15,1.318,0.55,0.3015,0.335,10.0
0.0,0.555,0.445,0.17,0.981,0.4225,0.155,0.24,10.0
0.0,0.58,0.44,0.145,0.7905,0.3525,0.1635,0.242,10.0
2.0,0.365,0.27,0.085,0.197,0.0815,0.0325,0.065,9.0
2.0,0.365,0.26,0.085,0.196,0.0815,0.0325,0.065,6.0
0.0,0.58,0.475,0.165,1.0385,0.414,0.26,0.305,10.0
2.0,0.535,0.45,0.155,0.8075,0.3655,0.148,0.2595,15.0
2.0,0.33,0.265,0.095,0.196,0.0865,0.0305,0.0445,7.0
0.0,0.62,0.495,0.18,1.2555,0.5765,0.254,0.355,12.0
2.0,0.175,0.125,0.05,0.008,0.008,0.0035,0.008,4.0
2.0,0.51,0.375,0.15,0.8415,0.3845,0.156,0.255,10.0
0.0,0.56,0.445,0.13,0.8625,0.4225,0.155,0.24,14.0
2.0,0.52,0.41,0.185,0.5185,0.267,0.142,0.172,4.0
1.0,0.605,0.455,0.175,1.382,0.609,0.2325,0.3985,9.0
2.0,0.505,0.39,0.185,0.6125,0.267,0.142,0.172,21.0
1.0,0.64,0.525,0.215,1.779,0.4535,0.2855,0.55,10.0
2.0,0.52,0.41,0.11,0.7905,0.2165,0.0915,0.184,10.0
0.0,0.5,0.38,0.14,0.5765,0.1775,0.115,0.185,11.0
0.0,0.655,0.525,0.165,1.318,0.55,0.3015,0.355,13.0
0.0,0.55,0.375,0.125,0.4845,0.211,0.1075,0.142,7.0
0.0,0.365,0.355,0.08,0.1985,0.2165,0.0995,0.125,4.0
1.0,0.515,0.4,0.125,0.5625,0.25,0.1245,0.17,6.0
0.0,0.505,0.39,0.185,0.6125,0.267,0.142,0.172,7.0
2.0,0.395,0.29,0.095,0.3,0.158,0.068,0.078,7.0
1.0,0.5,0.41,0.125,0.644,0.285,0.145,0.19,12.0
1.0,0.415,0.305,0.105,0.3605,0.12,0.082,0.1,19.0
2.0,0.5,0.375,0.11,0.454545,0.237,0.127,0.19,7.0
2.0,0.395,0.29,0.095,0.3,0.158,0.068,0.078,8.0
0.0,0.72,0.575,0.17,1.247,0.815,0.3925,0.455,21.0
2.0,0.52,0.41,0.11,0.5185,0.2165,0.0915,0.184,9.0
2.0,0.515,0.36,0.11,0.5625,0.237,0.127,0.13,10.0
0.0,0.625,0.49,0.175,1.5105,0.6735,0.3755,0.3795,13.0
0.0,0.575,0.435,0.17,1.0105,0.368,0.222,0.32,21.0
2.0,0.55,0.43,0.145,0.712,0.3025,0.152,0.225,10.0
1.0,0.55,0.43,0.14,0.7135,0.2565,0.186,0.225,11.0
1.0,0.635,0.495,0.17,1.2355,0.5385,0.2665,0.38,15.0
2.0,0.395,0.31,0.095,0.313,0.131,0.072,0.093,6.0
0.0,0.41,0.315,0.095,0.306,0.131,0.072,0.093,6.0
1.0,0.465,0.39,0.14,0.5555,0.213,0.1075,0.215,6.0
2.0,0.535,0.45,0.155,0.8075,0.3655,0.148,0.2595,11.0
1.0,0.615,0.41,0.15,0.644,0.285,0.145,0.21,10.0
1.0,0.48,0.4,0.125,0.759,0.2125,0.179,0.24,9.0
0.0,0.5,0.38,0.14,0.5765,0.273,0.135,0.145,11.0
0.0,0.625,0.49,0.175,1.2355,0.5205,0.3085,0.347,13.0
2.0,0.455,0.455,0.125,0.7955,0.405,0.167,0.204,10.0
0.0,0.55,0.41,0.125,0.8665,0.2505,0.1635,0.195,10.0
1.0,0.395,0.29,0.095,0.3,0.158,0.068,0.078,7.0
2.0,0.52,0.41,0.08,0.452,0.2165,0.0995,0.125,8.0
0.0,0.635,0.495,0.175,1.2355,0.5205,0.3085,0.347,10.0
2.0,0.52,0.41,0.095,0.306,0.121,0.0735,0.09,12.0
1.0,0.415,0.305,0.105,0.3605,0.12,0.082,0.1,5.0
1.0,0.635,0.495,0.175,1.2615,0.5205,0.2665,0.3985,10.0
0.0,0.605,0.505,0.165,1.318,0.55,0.3015,0.335,19.0
1.0,0.48,0.4,0.125,0.759,0.2125,0.179,0.24,10.0
0.0,0.585,0.465,0.145,0.9855,0.4325,0.2145,0.2845,11.0
0.0,0.605,0.455,0.16,1.1035,0.421,0.3015,0.325,18.0
2.0,0.47,0.37,0.14,0.4985,0.2095,0.1225,0.145,9.0
1.0,0.635,0.49,0.17,1.2615,0.5385,0.2665,0.38,11.0
0.0,0.655,0.455,0.155,1.289,0.6145,0.253,0.335,10.0
0.0,0.55,0.41,0.145,0.7605,0.2505,0.1635,0.195,10.0
0.0,0.555,0.445,0.13,0.8625,0.4225,0.155,0.24,9.0
2.0,0.535,0.45,0.155,0.8075,0.3655,0.148,0.2595,9.0
2.0,0.52,0.39,0.13,0.5545,0.2355,0.1095,0.1895,15.0
2.0,0.5,0.375,0.15,0.636,0.2535,0.145,0.19,10.0
2.0,0.365,0.255,0.085,0.1985,0.0645,0.0305,0.0445,5.0
2.0,0.415,0.355,0.08,0.3625,0.199,0.0405,0.125,4.0
2.0,0.58,0.44,0.145,0.7905,0.3525,0.1645,0.242,13.0
1.0,0.595,0.45,0.145,0.7135,0.463,0.2065,0.2535,18.0
0.0,0.62,0.495,0.16,1.2555,0.5765,0.254,0.355,11.0
0.0,0.62,0.495,0.18,1.2555,0.5735,0.254,0.355,11.0
0.0,0.445,0.31,0.12,0.313,0.199,0.091,0.117,4.0
2.0,0.52,0.41,0.11,0.5185,0.2165,0.0915,0.184,9.0
1.0,0.655,0.525,0.175,1.348,0.5855,0.2605,0.394,15.0
2.0,0.55,0.375,0.12,0.614,0.2855,0.1365,0.161,7.0
2.0,0.415,0.315,0.09,0.3625,0.175,0.0835,0.093,6.0
2.0,0.51,0.375,0.15,0.8415,0.3785,0.244,0.265,12.0
1.0,0.53,0.36,0.125,0.617,0.237,0.127,0.19,9.0
2.0,0.33,0.265,0.08,0.192,0.081,0.0305,0.0445,7.0
2.0,0.395,0.31,0.095,0.313,0.131,0.072,0.093,5.0
2.0,0.52,0.41,0.12,0.5995,0.242,0.1375,0.182,9.0
2.0,0.365,0.265,0.08,0.192,0.081,0.0465,0.053,9.0
0.0,0.525,0.425,0.145,0.8665,0.264,0.168,0.275,8.0
0.0,0.645,0.45,0.145,0.959,0.463,0.2065,0.2535,11.0
2.0,0.52,0.41,0.14,0.5995,0.242,0.1375,0.182,9.0
2.0,0.55,0.43,0.14,0.7135,0.2565,0.186,0.225,9.0
0.0,0.505,0.41,0.15,0.644,0.285,0.1365,0.17,6.0
0.0,0.52,0.41,0.15,0.614,0.2855,0.1375,0.242,7.0
0.0,0.395,0.31,0.095,0.313,0.131,0.072,0.093,6.0
2.0,0.53,0.375,0.125,0.617,0.279,0.127,0.19,8.0
2.0,0.53,0.4,0.125,0.617,0.279,0.127,0.19,10.0
2.0,0.36,0.26,0.09,0.1345,0.0645,0.037,0.075,7.0
1.0,0.575,0.435,0.15,0.725,0.3325,0.186,0.2535,10.0
0.0,0.655,0.455,0.18,1.274,0.586,0.281,0.365,9.0
0.0,0.505,0.39,0.185,0.6125,0.267,0.142,0.172,4.0
1.0,0.605,0.475,0.175,1.382,0.609,0.2325,0.3985,12.0
0.0,0.555,0.425,0.13,0.7605,0.264,0.168,0.275,10.0
0.0,0.67,0.47,0.14,1.0055,0.3785,0.244,0.265,6.0
1.0,0.41,0.26,0.09,0.306,0.0745,0.041,0.0655,5.0
0.0,0.565,0.445,0.13,0.9065,0.342,0.156,0.32,11.0
0.0,0.58,0.475,0.15,0.97,0.385,0.2165,0.35,9.0
0.0,0.615,0.55,0.175,1.205,0.6145,0.3085,0.347,19.0
0.0,0.48,0.375,0.115,0.6765,0.3205,0.1065,0.17,7.0
0.0,0.635,0.49,0.155,1.156,0.538,0.253,0.36,11.0
2.0,0.335,0.245,0.09,0.2015,0.096,0.0405,0.048,11.0
0.0,0.655,0.55,0.18,1.274,0.586,0.281,0.365,9.0
0.0,0.58,0.455,0.135,0.7955,0.405,0.167,0.204,10.0
0.0,0.555,0.445,0.13,0.8625,0.4225,0.155,0.25,11.0
0.0,0.665,0.505,0.145,0.9065,0.5765,0.261,0.36,15.0
2.0,0.515,0.4,0.125,0.6175,0.2535,0.1225,0.17,11.0
2.0,0.55,0.43,0.145,0.712,0.3025,0.152,0.225,11.0
1.0,0.635,0.375,0.15,0.9065,0.3845,0.156,0.255,12.0
0.0,0.535,0.435,0.15,0.725,0.269,0.1385,0.25,11.0
0.0,0.555,0.385,0.145,0.6175,0.235,0.108,0.215,9.0
0.0,0.605,0.455,0.16,1.1035,0.421,0.3015,0.325,10.0
0.0,0.59,0.445,0.13,0.8725,0.4225,0.155,0.24,18.0
0.0,0.46,0.34,0.135,0.495,0.1655,0.117,0.185,6.0
2.0,0.53,0.4,0.125,0.617,0.279,0.127,0.19,12.0
2.0,0.335,0.245,0.095,0.2015,0.096,0.0405,0.048,10.0
2.0,0.495,0.375,0.12,0.614,0.2855,0.1365,0.161,14.0
0.0,0.59,0.475,0.155,1.053,0.4415,0.262,0.325,11.0
2.0,0.47,0.44,0.145,0.5555,0.211,0.1075,0.142,6.0
2.0,0.47,0.38,0.125,0.4845,0.211,0.1075,0.142,10.0
2.0,0.535,0.45,0.155,0.8075,0.3655,0.148,0.2595,8.0
2.0,0.47,0.38,0.125,0.4965,0.211,0.1075,0.142,6.0
1.0,0.58,0.455,0.135,0.7955,0.405,0.167,0.335,18.0
0.0,0.6,0.47,0.175,1.105,0.4865,0.247,0.315,10.0
0.0,0.535,0.445,0.12,0.5185,0.302,0.0915,0.13,9.0
0.0,0.5,0.375,0.15,0.636,0.2535,0.145,0.19,8.0
2.0,0.47,0.375,0.14,0.601,0.2625,0.1285,0.1835,10.0
1.0,0.725,0.525,0.175,1.779,0.4535,0.2855,0.55,9.0
2.0,0.535,0.45,0.155,0.8075,0.3655,0.148,0.2595,20.0
2.0,0.52,0.41,0.11,0.5185,0.2165,0.0915,0.184,13.0
2.0,0.535,0.45,0.15,0.8075,0.3655,0.148,0.2595,10.0
2.0,0.375,0.29,0.085,0.2385,0.118,0.045,0.0695,11.0
1.0,0.67,0.51,0.17,1.247,0.472,0.247,0.315,21.0
0.0,0.525,0.445,0.13,0.8625,0.4225,0.155,0.24,5.0
0.0,0.555,0.485,0.145,1.053,0.4415,0.2825,0.325,15.0
2.0,0.55,0.44,0.145,0.7905,0.3525,0.1645,0.242,11.0
2.0,0.52,0.41,0.11,0.5995,0.2165,0.0915,0.184,14.0
2.0,0.52,0.4,0.125,0.617,0.279,0.127,0.19,9.0
0.0,0.525,0.425,0.12,0.8665,0.2825,0.176,0.29,11.0
1.0,0.635,0.495,0.175,1.2355,0.5205,0.3085,0.347,10.0
0.0,0.68,0.55,0.175,1.798,0.815,0.3925,0.455,13.0
1.0,0.525,0.425,0.125,0.6175,0.2125,0.179,0.24,12.0
1.0,0.595,0.45,0.17,0.8685,0.463,0.2065,0.2535,21.0
0.0,0.665,0.505,0.18,1.289,0.6145,0.253,0.3665,15.0
2.0,0.52,0.41,0.14,0.5995,0.242,0.1375,0.182,7.0
0.0,0.665,0.575,0.17,1.289,0.6125,0.253,0.3665,6.0
0.0,0.47,0.36,0.11,0.4965,0.237,0.127,0.13,8.0
2.0,0.535,0.45,0.155,0.8075,0.3655,0.148,0.2595,11.0
2.0,0.455,0.355,0.08,0.452,0.2165,0.0995,0.125,7.0
0.0,0.535,0.435,0.15,0.725,0.269,0.1365,0.25,9.0
1.0,0.565,0.45,0.145,1.0055,0.3785,0.244,0.265,16.0
2.0,0.445,0.305,0.125,0.414,0.2075,0.091,0.15,6.0
1.0,0.585,0.475,0.145,0.9855,0.4325,0.2145,0.2845,15.0
0.0,0.625,0.49,0.165,1.1165,0.4895,0.2665,0.3325,13.0
2.0,0.555,0.43,0.145,0.712,0.3025,0.152,0.225,10.0
0.0,0.635,0.49,0.175,1.2825,0.569,0.291,0.3795,13.0
2.0,0.58,0.44,0.145,0.7905,0.3525,0.1645,0.242,6.0
2.0,0.55,0.375,0.145,0.712,0.3025,0.152,0.225,11.0
2.0,0.47,0.37,0.14,0.4985,0.2095,0.1225,0.145,8.0
1.0,0.415,0.305,0.105,0.3605,0.12,0.082,0.1,12.0
2.0,0.47,0.38,0.125,0.4965,0.211,0.1075,0.142,10.0
0.0,0.605,0.455,0.165,1.1035,0.421,0.3015,0.325,12.0
0.0,0.465,0.39,0.14,0.5555,0.213,0.1075,0.215,9.0
0.0,0.535,0.425,0.155,0.8075,0.3655,0.148,0.2595,4.0
2.0,0.535,0.45,0.15,0.8075,0.3655,0.148,0.2595,7.0
0.0,0.575,0.445,0.16,0.839,0.4005,0.198,0.239,11.0
0.0,0.655,0.55,0.18,1.274,0.586,0.281,0.365,14.0
0.0,0.625,0.49,0.155,1.205,0.5175,0.3105,0.3465,18.0
0.0,0.55,0.41,0.125,0.7605,0.2505,0.1635,0.195,9.0
1.0,0.55,0.43,0.145,0.712,0.3025,0.152,0.225,13.0
2.0,0.55,0.39,0.125,0.4845,0.211,0.1075,0.142,6.0
